AbsCN.seq	ASCAT	PurBayes	ABSOLUTE	mean	median
TCGA-D8-A1JK-01	0.45	0.36	0.9653176	0.41	0.5463294	0.43
TCGA-D8-A1JL-01	0.52	0.42	0.7704505	0.42	0.532612625	0.47
TCGA-D8-A1JM-01	0.74	0.74	0.7943573	0.85	0.781089325	0.76717865
TCGA-D8-A1JN-01	0.77	0.78	0.8524021	0.94	0.835600525	0.81620105
TCGA-D8-A1JP-01	0.56	0.64	0.6407173	0.68	0.630179325	0.64035865
TCGA-D8-A1JS-01	0.69	0.86	0.8586582	0.91	0.82966455	0.8593291
TCGA-D8-A1JT-01	0.72	0.74	0.709034	0.88	0.7622585	0.73
TCGA-D8-A1JU-01	0.49	0.4	0.2843471	0.4	0.393586775	0.4
TCGA-D8-A1X5-01	0.49	0.56	0.3562692	0.57	0.4940673	0.525
TCGA-D8-A1X6-01	0.55	0.63	0.7749943	0.66	0.653748575	0.645
TCGA-D8-A1X7-01	0.83	0.71	0.6774211	0.76	0.744355275	0.735
TCGA-D8-A1X8-01	0.4	0.37	0.2991289	0.59	0.414782225	0.385
TCGA-D8-A1X9-01	0.66	0.74	0.6072313	0.75	0.689307825	0.7
TCGA-D8-A1XA-01	0.67	0.66	0.8213477	0.84	0.747836925	0.74567385
TCGA-D8-A1XB-01	0.35	0.58	0.3399077	0.63	0.474976925	0.465
TCGA-D8-A1XC-01	0.38	0.85	0.8034572	0.88	0.7283643	0.8267286
TCGA-D8-A1XF-01	0.76	0.68	0.764841612488546	0.78	0.746210403122136	0.762420806244273
TCGA-D8-A1XG-01	0.59	0.75	0.7863283	0.83	0.739082075	0.76816415
TCGA-D8-A1XJ-01	0.52	0.59	0.6114278	0.61	0.58285695	0.6
TCGA-D8-A1XK-01	0.4	0.49	0.47457276960683	0.46	0.456143192401707	0.467286384803415
TCGA-D8-A1XL-01	0.58	0.57	0.4484383	0.56	0.539609575	0.565
TCGA-D8-A1XM-01	0.41	0.52	0.5051555	0.52	0.488788875	0.51257775
TCGA-D8-A1XO-01	0.49	0.62	0.6090719	0.65	0.592267975	0.61453595
TCGA-D8-A1XQ-01	0.48	0.43	0.7570096	0.48	0.5367524	0.48
TCGA-D8-A1XR-01	0.6	0.74	0.8590497	0.87	0.767262425	0.79952485
TCGA-D8-A1XS-01	0.82	0.75	0.7470235	0.76	0.769255875	0.755
TCGA-D8-A1XT-01	0.49	0.54	0.5542694	0.56	0.53606735	0.5471347
TCGA-D8-A1XU-01	0.61	0.48	0.602859364518382	0.67	0.590714841129595	0.606429682259191
TCGA-D8-A1XV-01	0.38	0.580582013575213	0.8405446	0.69	0.622781653393803	0.635291006787606
TCGA-D8-A1XW-01	0.81	0.64	0.720073786308923	0.64	0.702518446577231	0.680036893154462
TCGA-D8-A1XY-01	0.44	0.43	0.1938945	0.45	0.378473625	0.435
TCGA-D8-A1XZ-01	0.58036561595337	0.62	0.7311278	0.66	0.647873353988342	0.64
TCGA-D8-A1Y0-01	0.98	0.56	0.5500737	0.56	0.662518425	0.56
TCGA-D8-A1Y1-01	0.69	0.58	0.3891707	0.6	0.564792675	0.59
TCGA-D8-A1Y2-01	0.51	0.27	0.3740291	0.43	0.396007275	0.40201455
TCGA-D8-A1Y3-01	0.75	0.66	0.731504154047523	0.71	0.712876038511881	0.720752077023761
TCGA-D8-A27E-01	0.61	0.38	0.6558245	0.47	0.528956125	0.54
TCGA-D8-A27F-01	0.62	0.69	0.8085075	0.77	0.722126875	0.73
TCGA-D8-A27G-01	0.51	0.34	0.4186624	0.53	0.4496656	0.4643312
TCGA-D8-A27H-01	0.85	0.66	0.7466487	0.75	0.751662175	0.74832435
TCGA-D8-A27I-01	0.32	0.24	0.1599023	0.27	0.247475575	0.255
TCGA-D8-A27K-01	0.38	0.58	0.5779915	0.54	0.519497875	0.55899575
TCGA-D8-A27L-01	0.32	0.42	0.2687951	0.45	0.364698775	0.37
TCGA-D8-A27M-01	0.67	0.46	0.2359879	0.45	0.453996975	0.455
TCGA-D8-A27N-01	0.66	0.56	0.6359483	0.58	0.608987075	0.60797415
TCGA-D8-A27P-01	0.28	0.61	0.4735221	0.65	0.503380525	0.54176105
TCGA-D8-A27R-01	0.63	0.38	0.2989249	0.4	0.427231225	0.39
TCGA-D8-A27T-01	0.55	0.64	0.4564027	0.51	0.539100675	0.53
TCGA-D8-A27V-01	0.84	0.64	0.729462539467104	0.64	0.712365634866776	0.684731269733552
TCGA-D8-A27W-01	0.76	0.42	0.2545081	0.44	0.468627025	0.43
TCGA-D8-A3Z5-01	0.4	0.28	0.4202778	0.44	0.38506945	0.4101389
TCGA-D8-A3Z6-01	0.45	0.57	0.4913924	0.6	0.5278481	0.5306962
TCGA-D8-A4Z1-01	0.35	0.32	0.1944268	0.16	0.2561067	0.2572134
TCGA-D8-A73U-01	0.22	0.283239077339152	0.1903577	0.26	0.238399194334788	0.24
TCGA-D8-A73W-01	0.54	0.548447592443187	0.500763	0.7	0.572302648110797	0.544223796221593
TCGA-D8-A73X-01	0.4	0.61	0.5041224	0.78	0.5735306	0.5570612
TCGA-D9-A148-06	0.62	0.6	0.673109933889586	0.73	0.655777483472396	0.646554966944793
TCGA-D9-A149-06	0.45	0.51	0.6404336	0.57	0.5426084	0.54
TCGA-D9-A1JW-06	0.55	0.56	0.581276573465185	0.56	0.562819143366296	0.56
TCGA-D9-A1JX-06	0.64	0.72	0.7895705	0.8	0.737392625	0.75478525
TCGA-D9-A1X3-06	0.87	0.785505601454079	0.9357254	0.914609073527831	0.876460018745477	0.892304536763915
TCGA-D9-A3Z1-06	0.34	0.42	0.3185455	0.33	0.352136375	0.335
TCGA-D9-A3Z3-06	0.57	0.59	0.5829826	0.61	0.58824565	0.5864913
TCGA-D9-A4Z6-06	0.65	0.648575358757487	0.7691728	0.746910084706818	0.703664560866076	0.698455042353409
TCGA-D9-A6E9-06	0.35	0.28	0.4400618	0.37	0.36001545	0.36
TCGA-D9-A6EA-06	0.678015445997703	0.76	0.793441699169687	0.85	0.770364286291848	0.776720849584843
TCGA-D9-A6EC-06	0.9	0.81	0.914657019936149	0.95	0.893664254984037	0.907328509968075
TCGA-D9-A6EG-06	0.81	0.84	0.8737276	0.84	0.8409319	0.84
TCGA-DA-A1HV-06	0.59	0.49	0.600608524226347	0.67	0.587652131056587	0.595304262113173
TCGA-DA-A1HW-06	0.49	0.47	0.5974537	0.67	0.556863425	0.54372685
TCGA-DA-A1HY-06	0.56	0.71	0.707934562466228	0.76	0.684483640616557	0.708967281233114
TCGA-DA-A1I0-06	0.35	0.33	0.4947055	0.47	0.411176375	0.41
TCGA-DA-A1I1-06	0.56	0.55	0.6135045	0.56	0.570876125	0.56
TCGA-DA-A1I2-06	0.58	0.71	0.717363905109033	0.77	0.694340976277258	0.713681952554516
TCGA-DA-A1I4-06	0.35	0.49	0.471605543159264	0.5	0.452901385789816	0.480802771579632
TCGA-DA-A1I5-06	0.46	0.56	0.5798241	0.56	0.539956025	0.56
TCGA-DA-A1I7-06	0.54	0.54	0.57647067986032	0.58	0.55911766996508	0.55823533993016
TCGA-DA-A1I8-06	0.65	0.6	0.8364616	0.67	0.6891154	0.66
TCGA-DA-A1IA-06	0.91	0.76	0.894574788051093	0.94	0.876143697012773	0.902287394025546
TCGA-DA-A1IB-06	0.52	0.327175277013008	0.1359152	0.18	0.290772619253252	0.253587638506504
TCGA-DA-A1IC-06	0.75	0.74	0.782591825112321	0.77	0.76064795627808	0.76
TCGA-DA-A3F2-06	0.48	0.33	0.07820083	0.93	0.4545502075	0.405
TCGA-DA-A3F3-06	0.83	0.89	0.8684308	0.92	0.8771077	0.8792154
TCGA-DA-A3F5-06	0.45	0.41	0.9138262	0.44	0.55345655	0.445
TCGA-DA-A3F8-06	0.23	0.25	0.3587417	0.39	0.307185425	0.30437085
TCGA-DA-A95V-06	0.65	0.56209714844486	0.610242799228303	0.55	0.593084986918291	0.586169973836582
TCGA-DA-A95W-06	0.82	0.745674832314869	0.8546932	0.88	0.825092008078717	0.8373466
TCGA-DA-A95X-06	0.74	0.714859047389717	0.8199576	0.87	0.786204161847429	0.7799788
TCGA-DA-A95Y-06	0.74	0.66676072525886	0.743765007436296	0.75	0.725131433173789	0.741882503718148
TCGA-DA-A95Z-06	0.76	0.692032346523843	0.776004710865247	0.8	0.757009264347273	0.768002355432624
TCGA-DB-5270-01	0.39	0.44	0.4437213	0.58	0.463430325	0.44186065
TCGA-DB-5273-01	0.72	0.7	0.4048447	0.73	0.638711175	0.71
TCGA-DB-5274-01	0.45	0.79	0.6577616	0.83	0.6819404	0.7238808
TCGA-DB-5275-01	0.5	0.62	0.7544763	0.91	0.696119075	0.68723815
TCGA-DB-5276-01	0.4	0.42	0.4465627	0.36	0.406640675	0.41
TCGA-DB-5277-01	0.82	0.72	0.837694519173465	0.9	0.819423629793366	0.828847259586733
TCGA-DB-5278-01	0.52	0.75	0.6816431	0.78	0.682910775	0.71582155
TCGA-DB-5279-01	0.9	0.83	0.8539684	0.919530337381748	0.875874684345437	0.8769842
TCGA-DB-5280-01	0.46	0.83	0.8609089	0.87	0.755227225	0.84545445
TCGA-DB-5281-01	0.33	0.53	0.7947544	0.28	0.4836886	0.43
TCGA-DB-A4X9-01	0.8	0.79	0.8413324	0.84	0.8178331	0.82
TCGA-DB-A4XA-01	0.49	0.71	0.4215518	0.77	0.59788795	0.6
TCGA-DB-A4XB-01	0.62	0.79	0.9723856	0.91	0.8230964	0.85
TCGA-DB-A4XC-01	0.46	0.61	0.4501148	0.67	0.5475287	0.535
TCGA-DB-A4XD-01	0.59	0.88	0.7189829	0.83	0.754745725	0.77449145
TCGA-DB-A4XE-01	0.32	0.44	0.7309324	0.93	0.6052331	0.5854662
TCGA-DB-A4XF-01	0.53	0.67	0.7464547	0.84	0.696613675	0.70822735
TCGA-DB-A4XG-01	0.53	0.73	0.760455422069851	0.93	0.737613855517463	0.745227711034925
TCGA-DB-A4XH-01	0.54	0.63	0.7645623	0.85	0.696140575	0.69728115
TCGA-DB-A64L-01	0.36	0.67	0.6961211	0.61	0.584030275	0.64
TCGA-DB-A64O-01	0.37	0.53	0.4976534	0.53	0.48191335	0.5138267
TCGA-DB-A64P-01	0.54	0.65	0.8467981	0.87	0.726699525	0.74839905
TCGA-DB-A64Q-01	0.64	0.79	0.8159989	0.82	0.766499725	0.80299945
TCGA-DB-A64R-01	0.83	0.79	0.8200631	0.96	0.850015775	0.82503155
TCGA-DB-A64S-01	0.26	0.538439620961493	0.7194426	0.75	0.566970555240373	0.628941110480747
TCGA-DB-A64U-01	0.45	0.68	0.712529	0.78	0.65563225	0.6962645
TCGA-DB-A64V-01	0.29	0.37	0.2415896	0.54	0.3603974	0.33
TCGA-DB-A64W-01	0.67	0.81	0.7914701	0.8	0.767867525	0.79573505
TCGA-DB-A64X-01	0.53	0.8	0.7206249	0.94	0.747656225	0.76031245
TCGA-DB-A75K-01	0.49	0.77	0.7480433	0.84	0.712010825	0.75902165
TCGA-DB-A75L-01	0.86	0.6	0.8131769	0.71	0.745794225	0.76158845
TCGA-DB-A75M-01	0.73	0.73	0.8574941	0.87	0.796873525	0.79374705
TCGA-DB-A75O-01	0.6	0.56	0.9746759	0.59	0.681168975	0.595
TCGA-DB-A75P-01	0.25	0.28	0.1692714	0.7	0.34981785	0.265
TCGA-DC-4745-01	0.67	0.73	0.8050394	0.81	0.75375985	0.7675197
TCGA-DC-4749-01	0.78	0.66	0.750403428817757	0.74	0.732600857204439	0.745201714408878
TCGA-DC-5337-01	0.56	0.73	0.7424954	0.74	0.69312385	0.735
TCGA-DC-5869-01	0.49	0.55	0.555320564798051	0.55	0.536330141199513	0.55
TCGA-DC-6154-01	0.73	0.8	0.7854984	0.86	0.7938746	0.7927492
TCGA-DC-6155-01	0.72	0.65	0.692745681443781	0.63	0.673186420360945	0.671372840721891
TCGA-DC-6157-01	0.75	0.71	0.962942	0.5	0.7307355	0.73
TCGA-DC-6158-01	0.66	0.53	0.597336668530222	0.54	0.581834167132556	0.568668334265111
TCGA-DC-6160-01	0.77	0.66	0.6135694	0.67	0.67839235	0.665
TCGA-DC-6681-01	0.51	0.57	0.5322224	0.57	0.5455556	0.5511112
TCGA-DC-6682-01	0.47	0.47	0.494803551090448	0.48	0.478700887772612	0.475
TCGA-DC-6683-01	0.65	0.61	0.6664958	0.61	0.63412395	0.63
TCGA-DD-A113-01	0.53	0.62	0.8569773	0.7	0.676744325	0.66
TCGA-DD-A114-01	0.6	0.34	0.3221015	0.33	0.398025375	0.335
TCGA-DD-A115-01	0.69	0.61	0.7606658	0.66	0.68016645	0.675
TCGA-DD-A116-01	0.58	0.56	0.647728456295682	0.74	0.63193211407392	0.613864228147841
TCGA-DD-A118-01	0.66	0.55	0.5128531	0.59	0.578213275	0.57
TCGA-DD-A119-01	0.55	0.43	0.6909178	0.75	0.60522945	0.6204589
TCGA-DD-A11A-01	0.51	0.79	0.9350916	0.8	0.7587729	0.795
TCGA-DD-A11B-01	0.81	0.79	0.7983765	0.9	0.824594125	0.80418825
TCGA-DD-A11C-01	0.69	0.67	0.8672747	0.88	0.776818675	0.77863735
TCGA-DD-A11D-01	0.51	0.72	0.7446713	0.79	0.691167825	0.73233565
TCGA-DD-A1EA-01	0.44	0.73	0.7157717	0.699677057044395	0.646362189261099	0.707724378522197
TCGA-DD-A1EB-01	0.6	0.79	0.7887367	0.82	0.749684175	0.78936835
TCGA-DD-A1EC-01	0.53	0.43	0.3765479	0.41	0.436636975	0.42
TCGA-DD-A1ED-01	0.66	0.21	0.2161975	0.36	0.361549375	0.28809875
TCGA-DD-A1EE-01	0.42	0.8	0.728606	0.82	0.6921515	0.764303
TCGA-DD-A1EF-01	0.45	0.57	0.7411667	0.45	0.552791675	0.51
TCGA-DD-A1EG-01	0.370738610587319	0.4	0.388127954196166	0.33	0.372216641195871	0.379433282391743
TCGA-DD-A1EH-01	0.7	0.8	0.822695612769379	0.87	0.798173903192345	0.81134780638469
TCGA-DD-A1EI-01	0.69	0.5	0.5024912	0.33	0.5056228	0.5012456
TCGA-DD-A1EJ-01	0.5	0.48	0.7212929	0.75	0.612823225	0.61064645
TCGA-DD-A1EK-01	0.6	0.75	0.7629686	0.81	0.73074215	0.7564843
TCGA-DD-A1EL-01	0.59	0.65	0.8250326	0.82	0.72125815	0.735
TCGA-DD-A39V-01	0.65	0.68	0.6637124	0.7	0.6734281	0.6718562
TCGA-DD-A39W-01	0.31	0.8	0.6405188	0.86	0.6526297	0.7202594
TCGA-DD-A39X-01	0.39	0.4	0.5391881	0.6	0.482297025	0.46959405
TCGA-DD-A39Y-01	0.46	0.72	0.05149854	0.67	0.475374635	0.565
TCGA-DD-A39Z-01	0.64	0.73	0.8238328	0.84	0.7584582	0.7769164
TCGA-DD-A3A1-01	0.41	0.71	0.651480275063268	0.73	0.625370068765817	0.680740137531634
TCGA-DD-A3A2-01	0.29	0.75	0.7308223	0.79	0.640205575	0.74041115
TCGA-DD-A3A3-01	0.75	0.71	0.7376462	0.78	0.74441155	0.7438231
TCGA-DD-A3A4-01	0.36	0.71	0.7679711	0.76	0.649492775	0.735
TCGA-DD-A3A5-01	0.82	0.81	0.8077492	0.87	0.8269373	0.815
TCGA-DD-A3A6-01	0.25	0.267225915252174	0.10728279	0.24	0.216127176313044	0.245
TCGA-DD-A3A7-01	0.72	0.74	0.7914159	0.82	0.767853975	0.76570795
TCGA-DD-A3A8-01	0.45	0.7	0.6986014	0.79	0.65965035	0.6993007
TCGA-DD-A3A9-01	0.42	0.47	0.48232580303083	0.49	0.465581450757708	0.476162901515415
TCGA-DD-A4NA-01	0.8	0.55	0.7399697	0.63	0.679992425	0.68498485
TCGA-DD-A4NB-01	0.25	0.29	0.5099577	0.92	0.492489425	0.39997885
TCGA-DD-A4ND-01	0.46	0.26	0.3574545	0.4	0.369363625	0.37872725
TCGA-DD-A4NF-01	0.45	0.7	0.7596219	0.702696776403347	0.653079669100837	0.701348388201673
TCGA-DD-A4NH-01	0.54	0.22	0.3730626	0.34	0.36826565	0.3565313
TCGA-DD-A4NI-01	0.32	0.71	0.6337991	0.66	0.580949775	0.64689955
TCGA-DD-A4NJ-01	0.49	0.47	0.6835055	0.60312228387374	0.561656945968435	0.54656114193687
TCGA-DD-A4NK-01	0.55	0.7	0.777929	0.82	0.71198225	0.7389645
TCGA-DD-A4NL-01	0.64	0.26	0.697077	0.5	0.52426925	0.57
TCGA-DD-A4NN-01	0.85	0.63	0.7528177	0.92	0.788204425	0.80140885
TCGA-DD-A4NO-01	0.38	0.5	0.8679348	0.61	0.5894837	0.555
TCGA-DD-A4NP-01	0.62	0.591560435625923	0.6139824	0.69	0.628885708906481	0.6169912
TCGA-DD-A4NQ-01	0.33	0.39	0.316656	0.41	0.361664	0.36
TCGA-DD-A4NS-01	0.2	0.249491827561163	0.1317153	0.2	0.195301781890291	0.2
TCGA-DD-A4NV-01	0.27	0.45	0.5357865	0.54	0.448946625	0.49289325
TCGA-DD-A73A-01	0.51	0.66	0.6495107	0.69	0.627377675	0.65475535
TCGA-DD-A73B-01	0.84	0.75	0.8649847	0.92	0.843746175	0.85249235
TCGA-DD-A73C-01	0.51	0.572789096545241	0.644507	0.7	0.60682402413631	0.608648048272621
TCGA-DD-A73D-01	0.88	0.86	0.8553919	0.98	0.893847975	0.87
TCGA-DD-A73E-01	0.74	0.8	0.9252292	0.82	0.8213073	0.81
TCGA-DD-A73F-01	0.32	0.64	0.6360771	0.68	0.569019275	0.63803855
TCGA-DD-A73G-01	0.54	0.59	0.964884	0.58	0.668721	0.585
TCGA-DD-AA3A-01	0.65	0.587391376876977	0.4094359	0.82	0.616706819219244	0.618695688438489
TCGA-DD-AAC8-01	0.76	0.695655834075212	0.780627293754161	0.81	0.761570781957343	0.77031364687708
TCGA-DD-AAC9-01	0.45	0.490555313363468	0.518974909384492	0.55	0.50238255568699	0.50476511137398
TCGA-DD-AACA-01	0.76	0.731707777712435	0.8609586	0.88	0.808166594428109	0.8104793
TCGA-DD-AACB-01	0.57	0.576962265028728	0.629206637957745	0.67	0.611542225746618	0.603084451493237
TCGA-DD-AACC-01	0.22	0.31927921729897	0.2939217	0.31	0.285800229324743	0.30196085
TCGA-DD-AACE-01	0.73	0.663183633504791	0.739201612944106	0.75	0.720596311612224	0.734600806472053
TCGA-DD-AACF-01	0.82	0.751228354496143	0.8563368	0.9	0.831891288624036	0.8381684
TCGA-DD-AACG-01	0.75	0.720036442296121	0.9481292	0.77	0.79704141057403	0.76
TCGA-DD-AACH-01	0.77	0.722878712761322	0.8214759	0.87	0.79608865319033	0.79573795
TCGA-DD-AACI-01	0.4	0.512808958824519	0.7345463	0.5	0.53683881470613	0.50640447941226
TCGA-DD-AACJ-01	0.83	0.736926689575421	0.7806463	0.9	0.811893247393855	0.80532315
TCGA-DD-AACK-01	0.41	0.583015793209842	0.7354917	0.76	0.622126873302461	0.659253746604921
TCGA-DD-AACL-01	0.33	0.423840599418151	0.4505679	0.47	0.418602124854538	0.437204249709076
TCGA-DD-AACN-01	0.57	0.570730161114792	0.6827292	0.6	0.605864840278698	0.585365080557396
TCGA-DD-AACO-01	0.7	0.64314502578186	0.7303022	0.71	0.695861806445465	0.705
TCGA-DD-AACP-01	0.62	0.656447012172344	0.730607519530235	0.84	0.711763632925645	0.693527265851289
TCGA-DD-AACQ-01	0.78	0.752316725469122	0.860626	0.94	0.833235681367281	0.820313
TCGA-DD-AACS-01	0.87	0.774563252825628	0.8686876	0.93	0.860812713206407	0.8693438
TCGA-DD-AACT-01	0.73	0.565574301294642	0.5455459	0.54	0.59528005032366	0.555560100647321
TCGA-DD-AACU-01	0.65	0.613917489104918	0.7031431	0.67	0.659265147276229	0.66
TCGA-DD-AACV-01	0.96	0.823266625785555	0.9140109	0.99	0.921819381446389	0.93700545
TCGA-DD-AACW-01	0.76	0.728750754513161	0.8244002	0.9	0.80328773862829	0.7922001
TCGA-DD-AACX-01	0.85	0.755993860345079	0.8316054	0.91	0.83689981508627	0.8408027
TCGA-DD-AACY-01	0.51	0.639927036606266	0.7712375	0.85	0.692791134151567	0.705582268303133
TCGA-DD-AACZ-01	0.7	0.607556069314623	0.8499706	0.47	0.656881667328656	0.653778034657312
TCGA-DD-AAD0-01	0.87	0.791119746294814	0.8964362	0.97	0.881888986573703	0.8832181
TCGA-DD-AAD1-01	0.39	0.419613630384866	0.3975609	0.44	0.411793632596217	0.408587265192433
TCGA-DD-AAD2-01	0.43	0.405075911187178	0.321258	0.41	0.391583477796794	0.407537955593589
TCGA-DD-AAD3-01	0.48	0.551225579875953	0.6287632	0.66	0.579997194968988	0.589994389937976
TCGA-DD-AAD5-01	0.57	0.545600517509964	0.6048551	0.57	0.572613904377491	0.57
TCGA-DD-AAD6-01	0.84	0.756781464465027	0.8466342	0.91	0.838353916116257	0.8433171
TCGA-DD-AAD8-01	0.83	0.758296575878842	0.8183587	0.95	0.839163818969711	0.82417935
TCGA-DD-AADA-01	0.47	0.528801809593338	0.632741	0.58	0.552885702398334	0.554400904796669
TCGA-DD-AADB-01	0.39	0.515701995252062	0.5960312	0.64	0.535433298813015	0.555866597626031
TCGA-DD-AADC-01	0.68	0.627559729112209	0.68333	0.71	0.675222432278052	0.681665
TCGA-DD-AADD-01	0.8	0.720834663745596	0.812748620389665	0.84	0.793395821033815	0.806374310194832
TCGA-DD-AADF-01	0.81	0.746152680807878	0.845047512215339	0.9	0.825300048255804	0.827523756107669
TCGA-DD-AADG-01	0.58	0.62007266583753	0.7297289	0.74	0.667450391459383	0.674900782918765
TCGA-DD-AADI-01	0.61	0.619151312899451	0.6911129	0.74	0.665066053224863	0.655132106449726
TCGA-DD-AADJ-01	0.72	0.70436925524531	0.8075005	0.86	0.772967438811328	0.76375025
TCGA-DD-AADK-01	0.3	0.497813833397284	0.8869529	0.41	0.523691683349321	0.453906916698642
TCGA-DD-AADL-01	0.61	0.640544986690467	0.775502	0.75	0.694011746672617	0.695272493345233
TCGA-DD-AADM-01	0.44	0.573610102953217	0.6238639	0.79	0.606868500738304	0.598737001476609
TCGA-DD-AADN-01	0.62	0.552759118704191	0.6028064	0.55	0.581391379676048	0.577782759352095
TCGA-DD-AADO-01	0.55	0.604916531153921	0.8358863	0.62	0.65270070778848	0.612458265576961
TCGA-DD-AADP-01	0.6	0.634037194637396	0.7228559	0.78	0.684223273659349	0.678446547318698
TCGA-DD-AADQ-01	0.79	0.720881059542895	0.812807808786388	0.85	0.793422217082321	0.801403904393194
TCGA-DD-AADR-01	0.5	0.578200387929698	0.7260204	0.660721590377784	0.61623559457687	0.619460989153741
TCGA-DD-AADS-01	0.51	0.574207529340446	0.674159	0.68	0.609591632335112	0.624183264670223
TCGA-DD-AADU-01	0.69	0.654319537487562	0.7221007	0.77	0.709105059371891	0.70605035
TCGA-DD-AADV-01	0.73	0.696253466389499	0.7362921	0.88	0.760636391597375	0.73314605
TCGA-DD-AADW-01	0.71	0.708560195837626	0.8028787	0.89	0.777859723959406	0.75643935
TCGA-DD-AADY-01	0.86	0.761674818919946	0.8339701	0.92	0.843911229729987	0.84698505
TCGA-DD-AAE0-01	0.9	0.72129195393497	0.8977885	0.67	0.797270113483743	0.809540226967485
TCGA-DD-AAE1-01	0.73	0.719118790233695	0.8389296	0.88	0.792012097558424	0.7844648
TCGA-DD-AAE2-01	0.63	0.655890370871786	0.7515424	0.81	0.711858192717947	0.703716385435893
TCGA-DD-AAE3-01	0.54	0.619919754939337	0.8215861	0.7	0.670376463734834	0.659959877469669
TCGA-DD-AAE4-01	0.57	0.633354033031824	0.7426271	0.79	0.683995283257956	0.687990566515912
TCGA-DD-AAE6-01	0.76	0.776095145745457	0.9437791	0.98	0.864968561436364	0.859937122872728
TCGA-DD-AAE7-01	0.32	0.489383106583114	0.5583453	0.64	0.501932101645778	0.523864203291557
TCGA-DD-AAE9-01	0.71	0.663276425099389	0.739319989737552	0.77	0.720649103709235	0.724659994868776
TCGA-DD-AAEA-01	0.47	0.558083549936216	0.6477556	0.68	0.588959787484054	0.602919574968108
TCGA-DD-AAEB-01	0.36	0.591945184439429	0.763186	0.82	0.633782796109857	0.677565592219714
TCGA-DD-AAED-01	0.81	0.745222510953658	0.8292288	0.91	0.823612827738415	0.8196144
TCGA-DD-AAEE-01	0.74	0.71347236895086	0.8137331	0.87	0.784301367237715	0.77686655
TCGA-DD-AAEG-01	0.8	0.693504459685836	0.7017109	0.83	0.756303839921459	0.75085545
TCGA-DD-AAEH-01	0.42	0.546121001673004	0.6398829	0.69	0.574000975418251	0.593001950836502
TCGA-DD-AAEI-01	0.72	0.659606541750721	0.734638218451915	0.75	0.716061190050659	0.727319109225958
TCGA-DD-AAEK-01	0.44	0.436501494889444	0.4158998	0.44	0.433100323722361	0.438250747444722
TCGA-DD-AAVP-01	0.67	0.661506448822007	0.7307781	0.81	0.718071137205502	0.70038905
TCGA-DD-AAVQ-01	0.31	0.401131687697228	0.5113291	0.35	0.393115196924307	0.375565843848614
TCGA-DD-AAVR-01	0.35	0.539901735773518	0.913627	0.5	0.575882183943379	0.519950867886759
TCGA-DD-AAVS-01	0.63	0.621008300245964	0.6066068	0.8	0.664403775061491	0.625504150122982
TCGA-DD-AAVU-01	0.86	0.7709576267256	0.8872811	0.91	0.8570596816814	0.87364055
TCGA-DD-AAVV-01	0.31	0.33883167943125	0.2433203	0.34	0.308037994857812	0.324415839715625
TCGA-DD-AAVW-01	0.71	0.562399568874795	0.5193546	0.57	0.590438542218699	0.566199784437397
TCGA-DD-AAVX-01	0.51	0.597297792473529	0.7195938	0.73	0.639222898118382	0.658445796236765
TCGA-DD-AAVY-01	0.94	0.796874183665149	0.8900927	0.92853221938356	0.888874775762177	0.90931245969178
TCGA-DD-AAVZ-01	0.63	0.65985345718133	0.7926168	0.79	0.718117564295333	0.724926728590665
TCGA-DD-AAW0-01	0.35	0.439612263164418	0.4750917	0.49	0.438675990791104	0.457351981582209
TCGA-DD-AAW1-01	0.65	0.678337294543545	0.80603	0.83	0.741091823635886	0.742183647271772
TCGA-DD-AAW2-01	0.88	0.677849004890367	0.4929197	0.87	0.730192176222592	0.773924502445183
TCGA-DD-AAW3-01	0.59	0.685882823787088	0.8739333	0.86	0.752454030946772	0.772941411893544
TCGA-DE-A0XZ-01	0.38	0.71	0.598014	0.76	0.6120035	0.654007
TCGA-DE-A0Y2-01	0.42	0.45	0.8573539	0.85	0.644338475	0.65
TCGA-DE-A0Y3-01	0.49	0.55	0.8475778	0.679234351511924	0.641703037877981	0.614617175755962
TCGA-DE-A2OL-01	0.43	0.36	0.6535227	0.63	0.518380675	0.53
TCGA-DE-A3KN-01	0.37	0.71	0.6310294	0.75	0.61525735	0.6705147
TCGA-DE-A4M8-01	0.35	0.24	0.2606319	0.33	0.295157975	0.29531595
TCGA-DE-A4M9-01	0.56	0.32	0.2585727	0.99	0.532143175	0.44
TCGA-DE-A4MA-01	0.3	0.611614581308188	0.8389408	0.89	0.660138845327047	0.725277690654094
TCGA-DE-A4MB-01	0.39	0.38	0.6430768	0.67	0.5207692	0.5165384
TCGA-DE-A4MC-01	0.6	0.41	0.7584672	0.82	0.6471168	0.6792336
TCGA-DE-A4MD-01	0.93	0.81	0.934122	0.93	0.9010305	0.93
TCGA-DE-A69J-01	0.26	0.513316107155023	0.7114509	0.66	0.536191751788756	0.586658053577511
TCGA-DE-A69K-01	0.3	0.575131430329535	0.7450307	0.83	0.612540532582384	0.660081065164768
TCGA-DE-A7U5-01	0.53	0.613304520766387	0.5356081	0.93	0.652228155191597	0.574456310383193
TCGA-DF-A2KN-01	0.3	0.453467350222054	0.4550415	0.61	0.454627212555514	0.454254425111027
TCGA-DF-A2KR-01	0.79	0.7	0.7822470226069	0.78	0.763061755651725	0.78112351130345
