,mean_z_low,Cell type
HNSCC20_P15_LN_E06_S246_comb,-0.20339831771401162,Malignant
HNSCC20_P15_LN_E07_S247_comb,-0.308768190891268,Malignant
HNSCC20_P15_LN_E08_S248_comb,-0.20197530929303176,Malignant
HNSCC20_P15_LN_E09_S249_comb,-0.3279372657217474,Malignant
HNSCC20_P15_LN_E10_S250_comb,-0.052293647835910076,Malignant
HNSCC20_P15_LN_E11_S251_comb,-0.08828278349567348,Malignant
HNSCC20_P15_LN_E12_S252_comb,-0.17827549556239347,Malignant
HNSCC20_P15_LN_F01_S253_comb,-0.25582501976115707,Malignant
HNSCC20_P15_LN_F03_S255_comb,-0.32346648549738155,Malignant
HNSCC20_P15_LN_F04_S256_comb,-0.31354712840821347,Malignant
HNSCC20_P15_LN_F05_S257_comb,-0.030226912213213244,Malignant
HNSCC20_P15_LN_F06_S258_comb,-0.13801913590692322,Malignant
HNSCC20_P15_LN_F07_S259_comb,-0.3416543016847296,Malignant
HNSCC20_P15_LN_F08_S260_comb,-0.27060734954038823,Malignant
HNSCC20_P15_LN_F10_S262_comb,-0.16086430776311522,Malignant
HNSCC20_P15_LN_F11_S263_comb,-0.32419000473092513,Malignant
HNSCC20_P15_LN_F12_S264_comb,-0.2636800052690862,Malignant
HNSCC20_P15_LN_G01_S265_comb,-0.1975585645889058,Malignant
HNSCC20_P15_LN_G02_S266_comb,-0.18388396278292735,Malignant
HNSCC20_P15_LN_G03_S267_comb,-0.15465649402913947,Malignant
HNSCC20_P15_LN_G04_S268_comb,-0.23124573921403266,Malignant
HNSCC20_P15_LN_G05_S269_comb,-0.2701769821567883,Malignant
HNSCC20_P15_LN_G06_S270_comb,-0.29644129077378295,Malignant
HNSCC20_P15_LN_G07_S271_comb,-0.2785271297691701,Malignant
HNSCC20_P15_LN_G08_S272_comb,-0.2934589522484055,Malignant
HNSCC20_P15_LN_G09_S273_comb,-0.28165907848725946,Malignant
HNSCC20_P15_LN_G10_S274_comb,-0.2864074642744129,Malignant
HNSCC20_P15_LN_G11_S275_comb,-0.33464864435892533,Malignant
HNSCC20_P15_LN_G12_S276_comb,-0.3173267305310806,Malignant
HNSCC20_P15_LN_H01_S277_comb,-0.344674583971615,Malignant
HNSCC20_P15_LN_H02_S278_comb,-0.22815573757174806,Malignant
HNSCC20_P15_LN_H03_S279_comb,-0.2138170704784951,Malignant
HNSCC20_P15_LN_H04_S280_comb,-0.33331239600062557,Malignant
HNSCC20_P15_LN_H05_S281_comb,-0.21197642688133855,Malignant
HNSCC20_P15_LN_H06_S282_comb,-0.18343014520795095,Malignant
HNSCC20_P15_LN_H07_S283_comb,-0.20281609017906216,Malignant
HNSCC20_P15_LN_H08_S284_comb,-0.3047394181268683,Malignant
HNSCC20_P15_LN_H09_S285_comb,-0.30127387829066093,Malignant
HNSCC20_P15_LN_H10_S286_comb,-0.30126287919635025,Malignant
HNSCC20_P15_LN_H11_S287_comb,-0.33847332467771796,Malignant
HNSCC20_P15_LN_H12_S288_comb,-0.309930713410938,Malignant
HNSCC20_P1_A01_S1_comb,-0.18851768739364252,Malignant
HNSCC20_P1_A02_S2_comb,-0.2407031322121938,Malignant
HNSCC20_P1_A03_S3_comb,-0.261415596362125,Malignant
HNSCC20_P1_A04_S4_comb,-0.2717159599782643,Malignant
HNSCC20_P1_A05_S5_comb,-0.2575010844149149,Malignant
HNSCC20_P1_A06_S6_comb,-0.2186614581072709,Malignant
HNSCC20_P1_A07_S7_comb,-0.3031665067011413,Malignant
HNSCC20_P1_A08_S8_comb,-0.15158831848292328,Malignant
HNSCC20_P1_A09_S9_comb,-0.3246127502474434,Malignant
HNSCC20_P1_A10_S10_comb,-0.23118930667200865,Malignant
HNSCC20_P1_A11_S11_comb,-0.27729918766801925,Malignant
HNSCC20_P1_B01_S13_comb,-0.2633403586019675,Malignant
HNSCC20_P1_B02_S14_comb,-0.3350399883537255,Malignant
HNSCC20_P1_B03_S15_comb,-0.18887816647671746,Malignant
HNSCC20_P1_B04_S16_comb,-0.12318765727309261,Malignant
HNSCC20_P1_B05_S17_comb,-0.29394533653232563,Malignant
HNSCC20_P1_B06_S18_comb,-0.19720565405270502,Malignant
HNSCC20_P1_B07_S19_comb,-0.15980725823937786,Malignant
HNSCC20_P1_B08_S20_comb,-0.1354822055282977,Malignant
HNSCC20_P1_B09_S21_comb,-0.25164288914361516,Malignant
HNSCC20_P1_B10_S22_comb,0.03345324308984344,Malignant
HNSCC20_P1_B11_S23_comb,-0.17596976697089428,Malignant
HNSCC20_P1_B12_S24_comb,-0.21166768514393394,Malignant
HNSCC20_P1_C01_S25_comb,-0.19886557974899893,Malignant
HNSCC20_P1_C02_S26_comb,-0.10889545394860767,Malignant
HNSCC20_P1_C03_S27_comb,-0.3064015657795085,Malignant
HNSCC20_P1_C04_S28_comb,-0.26139285240598215,Malignant
HNSCC20_P1_C05_S29_comb,-0.18822576552784145,Malignant
HNSCC20_P1_C06_S30_comb,-0.25800382362253765,Malignant
HNSCC20_P1_C07_S31_comb,-0.215304810038151,Malignant
HNSCC20_P1_C08_S32_comb,-0.29344034156230236,Malignant
HNSCC20_P1_C09_S33_comb,-0.25551726199488994,Malignant
HNSCC20_P1_C10_S34_comb,-0.17216995786039088,Malignant
HNSCC20_P1_C11_S35_comb,-0.23738871406081663,Malignant
HNSCC20_P1_C12_S36_comb,-0.2339520706365992,Malignant
HNSCC20_P1_D01_S37_comb,-0.29884568514126947,Malignant
HNSCC20_P1_D02_S38_comb,-0.07583687124500046,Malignant
HNSCC20_P1_D03_S39_comb,-0.23105811999577647,Malignant
HNSCC20_P1_D05_S41_comb,-0.3128207881312371,Malignant
HNSCC20_P1_D06_S42_comb,-0.1962084294733646,Malignant
HNSCC20_P1_D07_S43_comb,-0.1132601432884019,Malignant
HNSCC20_P1_D08_S44_comb,-0.2093811294465021,Malignant
HNSCC20_P1_D09_S45_comb,-0.10637290242450005,Malignant
HNSCC20_P1_D10_S46_comb,0.08819582956448033,Malignant
HNSCC20_P1_D11_S47_comb,-0.09296078411529922,Malignant
HNSCC20_P1_D12_S48_comb,-0.16028044313669426,Malignant
HNSCC20_P1_E02_S50_comb,-0.2248051950998108,Malignant
HNSCC20_P1_E03_S51_comb,-0.24631005629256647,Malignant
HNSCC20_P1_E04_S52_comb,-0.16182804420826155,Malignant
HNSCC20_P1_E05_S53_comb,-0.20160689449939823,Malignant
HNSCC20_P1_E06_S54_comb,-0.3244230784155716,Malignant
HNSCC20_P1_E07_S55_comb,-0.2947651155657767,Malignant
HNSCC20_P1_E08_S56_comb,-0.27071834857131105,Malignant
HNSCC20_P1_E09_S57_comb,-0.17682687480375167,Malignant
HNSCC20_P1_E10_S58_comb,-0.106635081903301,Malignant
HNSCC20_P1_E11_S59_comb,-0.09476039148562965,Malignant
HNSCC20_P1_E12_S60_comb,-0.32270984132289554,Malignant
HNSCC20_P1_F02_S62_comb,-0.02018056447412233,Malignant
HNSCC20_P1_F03_S63_comb,-0.145157989630066,Malignant
HNSCC20_P1_F04_S64_comb,-0.18201494126892542,Malignant
HNSCC20_P1_F05_S65_comb,-0.3210731282859635,Malignant
HNSCC20_P1_F08_S68_comb,-0.20179009765991124,Malignant
HNSCC20_P1_F09_S69_comb,-0.2203593825774745,Malignant
HNSCC20_P1_F10_S70_comb,-0.003629134355866889,Malignant
HNSCC20_P1_F11_S71_comb,-0.2542891436482137,Malignant
HNSCC20_P1_F12_S72_comb,-0.11198141594957033,Malignant
HNSCC20_P1_G01_S73_comb,-0.19850565505707787,Malignant
HNSCC20_P1_G02_S74_comb,-0.18070666108557104,Malignant
HNSCC20_P1_G04_S76_comb,-0.08465715568697796,Malignant
HNSCC20_P1_G05_S77_comb,-0.32337589009204565,Malignant
HNSCC20_P1_G06_S78_comb,-0.04734998900592339,Malignant
HNSCC20_P1_G07_S79_comb,-0.327032067446551,Malignant
HNSCC20_P1_G08_S80_comb,-0.10782743116878052,Malignant
HNSCC20_P1_G09_S81_comb,-0.31660624114574926,Malignant
HNSCC20_P1_G10_S82_comb,-0.24710019430366553,Malignant
HNSCC20_P1_G11_S83_comb,-0.10774982424628092,Malignant
HNSCC20_P1_G12_S84_comb,-0.27631885433977055,Malignant
HNSCC20_P1_H01_S85_comb,-0.2514538224744016,Malignant
HNSCC20_P1_H02_S86_comb,-0.3205281937818177,Malignant
HNSCC20_P1_H03_S87_comb,-0.26841687382943885,Malignant
HNSCC20_P1_H04_S88_comb,-0.27848380449665505,Malignant
HNSCC20_P1_H06_S90_comb,-0.3171590102710167,Malignant
HNSCC20_P1_H07_S91_comb,-0.2165145312248837,Malignant
HNSCC20_P1_H08_S92_comb,-0.2172274438872664,Malignant
HNSCC20_P1_H09_S93_comb,-0.16314368103006543,Malignant
HNSCC20_P1_H10_S94_comb,-0.2621744362174074,Malignant
HNSCC20_P1_H11_S95_comb,-0.21210053131151538,Malignant
HNSCC20_P1_H12_S96_comb,-0.1991276284076182,Malignant
HNSCC20_P2_A01_S97_comb,-0.11040962962695886,Malignant
HNSCC20_P2_A02_S98_comb,-0.20962710046715366,Malignant
HNSCC20_P2_A03_S99_comb,-0.11626725668948837,Malignant
HNSCC20_P2_A04_S100_comb,-0.26513502573854525,Malignant
HNSCC20_P2_A05_S101_comb,-0.1092369266224725,Malignant
HNSCC20_P2_A06_S102_comb,-0.25471731195552433,Malignant
HNSCC20_P2_A07_S103_comb,-0.049459459291002504,Malignant
HNSCC20_P2_A08_S104_comb,-0.10989019235570045,Malignant
HNSCC20_P2_A10_S106_comb,-0.23642613637965393,Malignant
HNSCC20_P2_B01_S109_comb,-0.23348563800007022,Malignant
HNSCC20_P2_B02_S110_comb,-0.30703104773969686,Malignant
HNSCC20_P2_B03_S111_comb,-0.27945056312299277,Malignant
HNSCC20_P2_B04_S112_comb,-0.2660826469072758,Malignant
HNSCC20_P2_B05_S113_comb,-0.1784123268022482,Malignant
HNSCC20_P2_B06_S114_comb,-0.3227108536383059,Malignant
HNSCC20_P2_B07_S115_comb,-0.2665898579975021,Malignant
HNSCC20_P2_B08_S116_comb,-0.21010791832915962,Malignant
HNSCC20_P2_B09_S117_comb,-0.22353646752021625,Malignant
HNSCC20_P2_B10_S118_comb,-0.284973476183721,Malignant
HNSCC20_P2_B11_S119_comb,-0.1350888656631127,Malignant
HNSCC20_P2_B12_S120_comb,-0.21707143811592663,Malignant
HNSCC20_P2_C01_S121_comb,-0.2770107186274751,Malignant
HNSCC20_P2_C02_S122_comb,-0.16181889743199462,Malignant
HNSCC20_P2_C03_S123_comb,-0.22353768932734105,Malignant
HNSCC20_P2_C04_S124_comb,-0.06981445565545781,Malignant
HNSCC20_P2_C05_S125_comb,-0.284193117299638,Malignant
HNSCC20_P2_C06_S126_comb,-0.04576594224213851,Malignant
HNSCC20_P2_C07_S127_comb,-0.25425572828812415,Malignant
HNSCC20_P2_C08_S128_comb,-0.1537952420725613,Malignant
HNSCC20_P2_C09_S129_comb,-0.26233250424113946,Malignant
HNSCC20_P2_C10_S130_comb,-0.3195922431094292,Malignant
HNSCC20_P2_C11_S131_comb,-0.2856334240933917,Malignant
HNSCC20_P2_C12_S132_comb,-0.19929367060328593,Malignant
HNSCC20_P2_D01_S133_comb,-0.12568387251810134,Malignant
HNSCC20_P2_D02_S134_comb,-0.3026497179082207,Malignant
HNSCC20_P2_D03_S135_comb,-0.23310302138291797,Malignant
HNSCC20_P2_D04_S136_comb,-0.14323398174044727,Malignant
HNSCC20_P2_D05_S137_comb,-0.21973562868445445,Malignant
HNSCC20_P2_D06_S138_comb,-0.1781760683296205,Malignant
HNSCC20_P2_D07_S139_comb,-0.09658419672014124,Malignant
HNSCC20_P2_D08_S140_comb,-0.23067054598534875,Malignant
HNSCC20_P2_D09_S141_comb,-0.17332088339214666,Malignant
HNSCC20_P2_D10_S142_comb,-0.22505111067182076,Malignant
HNSCC20_P2_D11_S143_comb,-0.2750604159166276,Malignant
HNSCC20_P2_D12_S144_comb,-0.233860762662074,Malignant
HNSCC20_P2_E02_S146_comb,-0.24413092472643808,Malignant
HNSCC20_P2_E03_S147_comb,-0.255042650549545,Malignant
HNSCC20_P2_E04_S148_comb,-0.2400380456952636,Malignant
HNSCC20_P2_E05_S149_comb,-0.27997487979831026,Malignant
HNSCC20_P2_E06_S150_comb,-0.2092346982357434,Malignant
HNSCC20_P2_E07_S151_comb,-0.1488872790763424,Malignant
HNSCC20_P2_E08_S152_comb,-0.05408878848690922,Malignant
HNSCC20_P2_E10_S154_comb,-0.260638047693264,Malignant
HNSCC20_P2_E11_S155_comb,-0.19329918565793053,Malignant
HNSCC20_P2_E12_S156_comb,-0.24696231948377426,Malignant
HNSCC20_P2_F01_S157_comb,-0.18875748958484984,Malignant
HNSCC20_P2_F02_S158_comb,-0.27940428589062194,Malignant
HNSCC20_P2_F03_S159_comb,0.028429658695849812,Malignant
HNSCC20_P2_F04_S160_comb,-0.1414936315345423,Malignant
HNSCC20_P2_F05_S161_comb,-0.21127611951464062,Malignant
HNSCC20_P2_F06_S162_comb,-0.051937379826819535,Malignant
HNSCC20_P2_F07_S163_comb,-0.20581433101373464,Malignant
HNSCC20_P2_F08_S164_comb,-0.2916375026401741,Malignant
HNSCC20_P2_F09_S165_comb,-0.10691701086059738,Malignant
HNSCC20_P2_F10_S166_comb,-0.10012418560366483,Malignant
HNSCC20_P2_F11_S167_comb,-0.22732052579756257,Malignant
HNSCC20_P2_F12_S168_comb,0.016614766351194386,Malignant
HNSCC20_P2_G01_S169_comb,-0.18679088562202562,Malignant
HNSCC20_P2_G02_S170_comb,-0.18574577925008823,Malignant
HNSCC20_P2_G03_S171_comb,-0.24308780111272266,Malignant
HNSCC20_P2_G04_S172_comb,-0.08923081137444464,Malignant
HNSCC20_P2_G05_S173_comb,-0.3185380263443397,Malignant
HNSCC20_P2_G06_S174_comb,-0.22223313576185297,Malignant
HNSCC20_P2_G07_S175_comb,-0.3335654938595038,Malignant
HNSCC20_P2_G10_S178_comb,-0.056511805216860694,Malignant
HNSCC20_P2_G11_S179_comb,-0.23136787164106115,Malignant
HNSCC20_P2_G12_S180_comb,-0.2474579743139873,Malignant
HNSCC20_P2_H01_S181_comb,-0.15347330692110062,Malignant
HNSCC20_P2_H02_S182_comb,-0.17148726758206317,Malignant
HNSCC20_P2_H03_S183_comb,-0.32798941988975305,Malignant
HNSCC20_P2_H05_S185_comb,-0.2611242469307274,Malignant
HNSCC20_P2_H06_S186_comb,-0.2939807682126162,Malignant
HNSCC20_P2_H07_S187_comb,-0.31419692300841107,Malignant
HNSCC20_P2_H08_S188_comb,-0.11160665175176726,Malignant
HNSCC20_P2_H09_S189_comb,-0.30286858596874744,Malignant
HNSCC20_P2_H10_S190_comb,-0.31840529178151067,Malignant
HNSCC20_P2_H12_S192_comb,-0.26230559576343593,Malignant
HNSCC20_P3_A01_S1_comb,-0.1709682779695924,Malignant
HNSCC20_P3_A02_S2_comb,-0.27633690098062413,Malignant
HNSCC20_P3_A03_S3_comb,-0.22796074203703964,Malignant
HNSCC20_P3_A04_S4_comb,-0.22385988855034827,Malignant
HNSCC20_P3_A05_S5_comb,-0.14830428551923067,Malignant
HNSCC20_P3_A06_S6_comb,-0.23499051338622035,Malignant
HNSCC20_P3_A07_S7_comb,-0.2077620648011504,Malignant
HNSCC20_P3_A08_S8_comb,-0.3092798166942472,Malignant
HNSCC20_P3_A09_S9_comb,-0.17315327251006624,Malignant
HNSCC20_P3_A11_S11_comb,-0.27409674066089784,Malignant
HNSCC20_P3_A12_S12_comb,-0.2766944622879198,Malignant
HNSCC20_P3_B01_S13_comb,-0.07657916981926786,Malignant
HNSCC20_P3_B02_S14_comb,-0.15160501716995994,Malignant
HNSCC20_P3_B03_S15_comb,-0.1601248227703456,Malignant
HNSCC20_P3_B04_S16_comb,-0.23455315299910967,Malignant
HNSCC20_P3_B05_S17_comb,-0.22403413524932475,Malignant
HNSCC20_P3_B06_S18_comb,-0.2427249196486402,Malignant
HNSCC20_P3_B07_S19_comb,-0.1995085785566884,Malignant
HNSCC20_P3_B08_S20_comb,-0.07679097521282682,Malignant
HNSCC20_P3_B09_S21_comb,-0.07966377872867322,Malignant
HNSCC20_P3_B10_S22_comb,-0.16748208561596745,Malignant
HNSCC20_P3_B11_S23_comb,-0.25613736030883655,Malignant
HNSCC20_P3_B12_S24_comb,-0.28870272565114563,Malignant
HNSCC20_P3_C01_S25_comb,-0.1570446703297845,Malignant
HNSCC20_P3_C02_S26_comb,-0.143233444888428,Malignant
HNSCC20_P3_C03_S27_comb,-0.1574714788969343,Malignant
HNSCC20_P3_C05_S29_comb,-0.030345018446515493,Malignant
HNSCC20_P3_C06_S30_comb,-0.18827191048157574,Malignant
HNSCC20_P3_C07_S31_comb,-0.3229584965918381,Malignant
HNSCC20_P3_C08_S32_comb,-0.11943163921836232,Malignant
HNSCC20_P3_C09_S33_comb,-0.12085074570189097,Malignant
HNSCC20_P3_C10_S34_comb,-0.2653179181430667,Malignant
HNSCC20_P3_C11_S35_comb,0.009635487512239105,Malignant
HNSCC20_P3_C12_S36_comb,-0.23131006574718427,Malignant
HNSCC20_P3_D01_S37_comb,-0.32429843426611943,Malignant
HNSCC20_P3_D02_S38_comb,-0.1549271843671409,Malignant
HNSCC20_P3_D03_S39_comb,-0.20733714033364678,Malignant
HNSCC20_P3_D04_S40_comb,-0.1964407298665582,Malignant
HNSCC20_P3_D05_S41_comb,-0.17340291561154467,Malignant
HNSCC20_P3_D06_S42_comb,-0.2177058834639741,Malignant
HNSCC20_P3_D07_S43_comb,-0.20449432117591657,Malignant
HNSCC20_P3_D08_S44_comb,-0.30907400643205285,Malignant
HNSCC20_P3_D09_S45_comb,-0.22738889461172057,Malignant
HNSCC20_P3_D10_S46_comb,-0.21741676799321158,Malignant
HNSCC20_P3_D11_S47_comb,-0.32288092712129074,Malignant
HNSCC20_P3_D12_S48_comb,-0.12952623539015773,Malignant
HNSCC20_P3_E01_S49_comb,-0.2517513677089828,Malignant
HNSCC20_P3_E02_S50_comb,-0.2956351861745499,Malignant
HNSCC20_P3_E03_S51_comb,-0.25529789593415747,Malignant
HNSCC20_P3_E04_S52_comb,-0.18349441258055624,Malignant
HNSCC20_P3_E05_S53_comb,-0.21415197191751417,Malignant
HNSCC20_P3_E06_S54_comb,-0.17736848956255266,Malignant
HNSCC20_P3_E07_S55_comb,-0.20144115866650866,Malignant
HNSCC20_P3_E08_S56_comb,-0.20732388656605708,Malignant
HNSCC20_P3_E09_S57_comb,-0.1723904876192493,Malignant
HNSCC20_P3_E10_S58_comb,-0.18002788693869123,Malignant
HNSCC20_P3_E11_S59_comb,-0.2833966188431237,Malignant
HNSCC20_P3_E12_S60_comb,-0.15882101017826147,Malignant
HNSCC20_P3_F01_S61_comb,-0.116274197147707,Malignant
HNSCC20_P3_F02_S62_comb,-0.3372662434113842,Malignant
HNSCC20_P3_F03_S63_comb,-0.1792985124822995,Malignant
HNSCC20_P3_F04_S64_comb,-0.09347924962266728,Malignant
HNSCC20_P3_F05_S65_comb,-0.24365860236763698,Malignant
HNSCC20_P3_F06_S66_comb,-0.2836127554379592,Malignant
HNSCC20_P3_F07_S67_comb,-0.2882353795765093,Malignant
HNSCC20_P3_F08_S68_comb,-0.2279770858904887,Malignant
HNSCC20_P3_F09_S69_comb,-0.33319554672167206,Malignant
HNSCC20_P3_F10_S70_comb,-0.29489369160233586,Malignant
HNSCC20_P3_F11_S71_comb,-0.26581936202364465,Malignant
HNSCC20_P3_F12_S72_comb,-0.33272465550953334,Malignant
HNSCC20_P3_G01_S73_comb,-0.26095040697648525,Malignant
HNSCC20_P3_G02_S74_comb,-0.12433071332233675,Malignant
HNSCC20_P3_G03_S75_comb,-0.23207643436828096,Malignant
HNSCC20_P3_G04_S76_comb,-0.07626029037956264,Malignant
HNSCC20_P3_G05_S77_comb,-0.2356670861796098,Malignant
HNSCC20_P3_G06_S78_comb,-0.09185561209029322,Malignant
HNSCC20_P3_G07_S79_comb,-0.32029375959644885,Malignant
HNSCC20_P3_G08_S80_comb,-0.010307045868367056,Malignant
HNSCC20_P3_G09_S81_comb,-0.05318305125594991,Malignant
HNSCC20_P3_G10_S82_comb,-0.22009371463130684,Malignant
HNSCC20_P3_G11_S83_comb,-0.22074823070922486,Malignant
HNSCC20_P3_G12_S84_comb,-0.1719963978751538,Malignant
HNSCC20_P3_H01_S85_comb,0.020939277173449084,Malignant
HNSCC20_P3_H02_S86_comb,-0.10746634583050159,Malignant
HNSCC20_P3_H03_S87_comb,-0.24886653234372053,Malignant
HNSCC20_P3_H04_S88_comb,-0.2574920313337085,Malignant
HNSCC20_P3_H05_S89_comb,-0.14003679292277166,Malignant
HNSCC20_P3_H06_S90_comb,-0.2717108570602859,Malignant
HNSCC20_P3_H08_S92_comb,-0.3352242239897415,Malignant
HNSCC20_P3_H09_S93_comb,-0.08884340037534405,Malignant
HNSCC20_P3_H10_S94_comb,-0.27162029977921065,Malignant
HNSCC20_P3_H11_S95_comb,-0.03212576642893925,Malignant
HNSCC20_P3_H12_S96_comb,-0.20471663970144424,Malignant
HNSCC20_P5_pri_A01_S1_comb,-0.11073407771399614,Malignant
HNSCC20_P5_pri_A03_S3_comb,-0.20525288952562895,Malignant
HNSCC20_P5_pri_A04_S4_comb,-0.2644650839358718,Malignant
HNSCC20_P5_pri_A06_S6_comb,-0.315332352567143,Malignant
HNSCC20_P5_pri_A07_S7_comb,-0.2241098114502166,Malignant
HNSCC20_P5_pri_A08_S8_comb,-0.113808285940793,Malignant
HNSCC20_P5_pri_A09_S9_comb,-0.3259288598361873,Malignant
HNSCC20_P5_pri_A11_S11_comb,-0.1458398716841025,Malignant
HNSCC20_P5_pri_B02_S14_comb,-0.09894593147702407,Malignant
HNSCC20_P5_pri_B04_S16_comb,-0.18045935024891252,Malignant
HNSCC20_P5_pri_B05_S17_comb,-0.005001222778784878,Malignant
HNSCC20_P5_pri_B07_S19_comb,-0.2919786373999777,Malignant
HNSCC20_P5_pri_B09_S21_comb,-0.19054465393022402,Malignant
HNSCC20_P5_pri_B11_S23_comb,-0.24982346308374243,Malignant
HNSCC20_P5_pri_B12_S24_comb,-0.26103518503720063,Malignant
HNSCC20_P5_pri_C01_S25_comb,-0.20685706584584623,Malignant
HNSCC20_P5_pri_C02_S26_comb,-0.14413803130183747,Malignant
HNSCC20_P5_pri_C06_S30_comb,-0.33139465833246695,Malignant
HNSCC20_P5_pri_C07_S31_comb,-0.006749608866388014,Malignant
HNSCC20_P5_pri_C10_S34_comb,-0.3160955015856212,Malignant
HNSCC20_P5_pri_C12_S36_comb,-0.1566152075048569,Malignant
HNSCC20_P5_pri_D01_S37_comb,-0.22934391617740432,Malignant
HNSCC20_P5_pri_D02_S38_comb,-0.21592614037020685,Malignant
HNSCC20_P5_pri_D03_S39_comb,-0.2581591994695925,Malignant
HNSCC20_P5_pri_D04_S40_comb,-0.18929589499487234,Malignant
HNSCC20_P5_pri_D05_S41_comb,-0.31493966986030925,Malignant
HNSCC20_P5_pri_D06_S42_comb,-0.14845578181107147,Malignant
HNSCC20_P5_pri_D07_S43_comb,-0.16888136399815806,Malignant
HNSCC20_P5_pri_D08_S44_comb,-0.3286956763333137,Malignant
HNSCC20_P5_pri_D09_S45_comb,-0.19933554294593617,Malignant
HNSCC20_P5_pri_D10_S46_comb,-0.15521860635732282,Malignant
HNSCC20_P5_pri_D11_S47_comb,-0.1453732352948798,Malignant
HNSCC20_P5_pri_D12_S48_comb,-0.2698969174200049,Malignant
HNSCC20_P5_pri_E02_S50_comb,-0.07780209517480682,Malignant
HNSCC20_P5_pri_E03_S51_comb,-0.049295648164680565,Malignant
HNSCC20_P5_pri_E04_S52_comb,-0.15510815382885737,Malignant
HNSCC20_P5_pri_E05_S53_comb,-0.20551282411417132,Malignant
HNSCC20_P5_pri_E06_S54_comb,-0.2531497155423424,Malignant
HNSCC20_P5_pri_E08_S56_comb,-0.24023253150785107,Malignant
HNSCC20_P5_pri_E09_S57_comb,-0.3186328447007965,Malignant
HNSCC20_P5_pri_E12_S60_comb,-0.24176906303553475,Malignant
HNSCC20_P5_pri_F01_S61_comb,-0.31988485779443865,Malignant
HNSCC20_P5_pri_F02_S62_comb,-0.2718590069221284,Malignant
HNSCC20_P5_pri_F04_S64_comb,-0.1394319323390982,Malignant
HNSCC20_P5_pri_F05_S65_comb,-0.17525380378139907,Malignant
HNSCC20_P5_pri_F06_S66_comb,-0.11207886633661905,Malignant
HNSCC20_P5_pri_F07_S67_comb,-0.22449909357529851,Malignant
HNSCC20_P5_pri_F08_S68_comb,-0.2401711290784444,Malignant
HNSCC20_P5_pri_G02_S74_comb,-0.19983872502138159,Malignant
HNSCC20_P5_pri_G03_S75_comb,-0.1824856410886234,Malignant
HNSCC20_P5_pri_G04_S76_comb,-0.19232340288479252,Malignant
HNSCC20_P5_pri_G05_S77_comb,-0.3026214779052508,Malignant
HNSCC20_P5_pri_G06_S78_comb,-0.32663073685238747,Malignant
HNSCC20_P5_pri_G09_S81_comb,-0.13456919193895392,Malignant
HNSCC20_P5_pri_G10_S82_comb,0.061095280857224224,Malignant
HNSCC20_P5_pri_G11_S83_comb,-0.18230913778987196,Malignant
HNSCC20_P5_pri_H03_S87_comb,-0.24009840889839693,Malignant
HNSCC20_P5_pri_H04_S88_comb,-0.08410325850182648,Malignant
HNSCC20_P5_pri_H05_S89_comb,-0.23621275703265238,Malignant
HNSCC20_P5_pri_H07_S91_comb,-0.1615161511276228,Malignant
HNSCC20_P5_pri_H09_S93_comb,-0.17338853997294815,Malignant
HNSCC20_P5_pri_H11_S95_comb,-0.2342970361476567,Malignant
HNSCC20_P5_pri_H12_S96_comb,-0.26499214233795854,Malignant
HNSCC22_P2_pri_B09_S213_comb,-0.13679978392212153,Malignant
HNSCC22_P2_pri_B12_S216_comb,-0.228839653196816,Malignant
HNSCC22_P2_pri_C12_S228_comb,-0.32994248328573217,Malignant
HNSCC22_P2_pri_D11_S239_comb,-0.26564359192996345,Malignant
HNSCC22_P2_pri_E09_S249_comb,-0.22996310489126642,Malignant
HNSCC22_P4_A03_S3_comb,-0.13625755426985406,Malignant
HNSCC22_P4_A07_S7_comb,-0.25710679004859044,Malignant
HNSCC22_P4_A09_S9_comb,-0.24780805609689543,Malignant
HNSCC22_P4_A11_S11_comb,-0.1289007154806256,Malignant
HNSCC22_P4_A12_S12_comb,-0.1022950635914829,Malignant
HNSCC22_P4_B01_S13_comb,-0.10545675844580578,Malignant
HNSCC22_P4_B05_S17_comb,-0.10097755183632358,Malignant
HNSCC22_P4_B07_S19_comb,-0.05202745492888834,Malignant
HNSCC22_P4_B09_S21_comb,-0.09098123277155065,Malignant
HNSCC22_P4_B11_S23_comb,-0.1388740641330733,Malignant
HNSCC22_P4_B12_S24_comb,-0.15271051376261008,Malignant
HNSCC22_P4_C03_S27_comb,-0.20648296486100176,Malignant
HNSCC22_P4_C04_S28_comb,-0.12820059802334538,Malignant
HNSCC22_P4_C05_S29_comb,-0.20068960591067814,Malignant
HNSCC22_P4_C07_S31_comb,-0.2683600121527329,Malignant
HNSCC22_P4_C08_S32_comb,-0.1466816561820066,Malignant
